10494;1;00005189810;2010-05-28 00:00:00.000;25832,00;2
32855;1;00001157359;2010-05-28 00:00:00.000;51681,00;2
45436;1;00006357638;2010-05-28 00:00:00.000;17372,00;2
25342;1;00005184754;2010-05-28 00:00:00.000;28999,00;2
77742;2;00025005835;2010-05-19 00:00:00.000;7282,00;2
29090;1;00005275849;2010-05-07 00:00:00.000;17900,00;2
70799;1;00006200757;2010-05-04 00:00:00.000;10469,00;2
26666;1;00025009098;2010-05-04 00:00:00.000;584,00;2
80236;1;00001190165;2010-04-28 00:00:00.000;29,00;2
65479;1;00001157360;2010-04-27 00:00:00.000;20348,00;2
71776;1;00003138978;2010-03-16 00:00:00.000;22557,00;2
50076;1;00005189684;2010-02-17 00:00:00.000;12592,00;2
17639;1;00002915187;2010-02-05 00:00:00.000;47725,00;2
54830;3;00006190286;2010-01-11 00:00:00.000;7980,00;2
11598;4;00000008498;2010-01-07 00:00:00.000;10670,00;2
37528;1;00014331966;2009-12-21 00:00:00.000;2494,00;2
52157;1;00002532749;2009-11-04 00:00:00.000;19232,00;2
17072;1;00005147583;2009-11-02 00:00:00.000;28129,00;2
7280;3;00000817034;2009-07-28 00:00:00.000;3050,00;2
54033;1;00002233373;2009-07-13 00:00:00.000;6255,00;4
54033;1;00008621777;2009-07-13 00:00:00.000;5573,00;2
54033;1;00000020555;2009-07-13 00:00:00.000;918,00;4
54033;1;00506037858;2009-07-13 00:00:00.000;4372,00;2
15946;3;00002153944;2009-05-13 00:00:00.000;56004,00;2
37908;1;00001141290;2009-04-03 00:00:00.000;9314,00;2
46725;3;00006378758;2009-03-06 00:00:00.000;12221,00;2
36115;1;00001128946;2009-01-28 00:00:00.000;32364,00;2
7280;3;00004817858;2009-01-09 00:00:00.000;27845,00;2
76976;1;00000013199;2008-11-10 00:00:00.000;8406,00;2
1100;552;00001329145;2008-08-25 00:00:00.000;0,00;2
51590;5;00001406241;2008-06-27 00:00:00.000;2576,00;2
15946;3;00006747247;2008-05-20 00:00:00.000;13305,00;2
51590;5;00006406174;2008-03-10 00:00:00.000;16830,00;2
31580;1;00006999173;2008-01-15 00:00:00.000;14568,00;2
31580;1;00000789883;2008-01-15 00:00:00.000;8854,00;4
65046;3;00005737094;2007-10-25 00:00:00.000;12271,00;2
74840;1;00004435842;2007-06-27 00:00:00.000;14184,00;2
52472;1;00005890323;2007-06-25 00:00:00.000;26389,00;2
28510;1;00005619561;2006-11-06 00:00:00.000;18242,00;2
70846;1;00003169639;2006-06-16 00:00:00.000;37804,00;2
28981;1;00003585102;2006-03-30 00:00:00.000;19110,00;2
13287;10;00002969952;2006-03-02 00:00:00.000;6680,00;2
37908;1;00006610499;2006-02-27 00:00:00.000;4959,00;2
10477;1;00000668534;2006-01-10 00:00:00.000;8593,00;2
26980;1;00004183307;2005-05-16 00:00:00.000;45859,00;2
47766;1;00006957275;2004-11-18 00:00:00.000;10928,00;2
38066;1;00000836221;2004-11-01 00:00:00.000;10321,00;2
388;1;00005625527;2004-09-15 00:00:00.000;10439,00;2
5765;1;00004753225;2004-08-20 00:00:00.000;19495,00;2
7280;3;00004914392;2004-07-15 00:00:00.000;10476,00;2
28214;1;00000600435;2004-07-07 00:00:00.000;43408,00;2
13206;4;00000261851;2004-06-25 00:00:00.000;72597,00;2
16763;1;00004512230;2004-05-26 00:00:00.000;50970,00;2
55989;1;00000202636;2004-04-30 00:00:00.000;3041,00;2
9683;1;00005169387;2004-04-15 00:00:00.000;10767,00;2
46381;2;00025335394;2004-02-23 00:00:00.000;794,00;2
16258;1;00000381845;2003-10-03 00:00:00.000;42720,00;2
43356;1;00010732022;2003-08-28 00:00:00.000;0,00;2
55989;1;00000773716;2003-06-18 00:00:00.000;8364,00;2
34361;1;00005285665;2003-03-07 00:00:00.000;35108,00;2
58489;1;00008621712;2003-02-27 00:00:00.000;5035,00;2
32024;1;00009189856;2002-12-27 00:00:00.000;1227,00;2
47130;1;00004512002;2002-12-02 00:00:00.000;12557,00;2
50076;1;00008621850;2002-10-28 00:00:00.000;4307,00;2
20594;2;00000694000;2002-10-04 00:00:00.000;1177,00;2
35796;1;00005936071;2002-08-01 00:00:00.000;0,00;2
37345;1;00004914417;2002-07-22 00:00:00.000;4062,00;2
31916;1;00006656615;2002-07-11 00:00:00.000;2394,00;2
55989;1;00001276740;2002-07-10 00:00:00.000;9215,00;2
28214;1;00001636374;2002-07-03 00:00:00.000;5243,00;2
39116;1;00005252044;2002-06-10 00:00:00.000;8330,00;2
388;1;00002304980;2002-05-03 00:00:00.000;25536,00;2
43250;1;00006323198;2002-02-28 00:00:00.000;13360,00;2
66621;1;00005708429;2002-01-25 00:00:00.000;15547,00;2
37345;1;00003709588;2002-01-24 00:00:00.000;1827,00;2
9683;1;00007017977;2001-12-28 00:00:00.000;8241,00;2
39116;1;00002355644;2001-12-28 00:00:00.000;3815,00;2
35796;1;00005189782;2001-12-28 00:00:00.000;26568,00;2
54275;1;00006747240;2001-12-28 00:00:00.000;9563,00;2
43356;1;00000794725;2001-12-27 00:00:00.000;4106,00;2
33154;1;00001409683;2001-12-12 00:00:00.000;21964,00;2
1100;243;00000272496;2001-08-30 00:00:00.000;392,00;2
35796;1;00004718900;2001-06-21 00:00:00.000;7525,00;2
43827;1;00000001197;2001-06-13 00:00:00.000;3113,00;2
35627;1;00000822618;2000-11-22 00:00:00.000;326,00;2
38743;1;00000822644;2000-09-25 00:00:00.000;6186,00;2
1100;88;00000387341;2000-06-29 00:00:00.000;958810,00;4
35482;1;00005239187;2000-04-13 00:00:00.000;5803,00;2
35627;1;00003716316;2000-04-04 00:00:00.000;6275,00;2
31916;1;00006527538;2000-03-09 00:00:00.000;7885,00;2
47766;1;00008276400;1999-12-20 00:00:00.000;1441,00;4
47766;1;00009063638;1999-12-20 00:00:00.000;189,00;2
47766;1;00000807998;1999-12-20 00:00:00.000;3402,00;2
47766;1;00006257543;1999-12-20 00:00:00.000;10361,00;4
9683;1;00006764552;1999-07-15 00:00:00.000;6032,00;2
50076;1;00006795694;1998-10-15 00:00:00.000;6417,00;4
32024;1;00005738381;1998-07-02 00:00:00.000;324,00;4
58489;1;00008621721;1998-03-24 00:00:00.000;144,00;4
32024;1;00005179429;1997-11-26 00:00:00.000;9586,00;4
37345;1;00001948725;1997-09-02 00:00:00.000;12449,00;4
45675;1;00014865006;1997-02-21 00:00:00.000;6835,00;4
43356;1;00006323647;1996-12-02 00:00:00.000;7935,00;4
17953;2;00001276749;1996-12-02 00:00:00.000;2976,00;4
52157;1;00002863875;1996-11-28 00:00:00.000;1622,00;4
388;1;00002962101;1996-07-03 00:00:00.000;6853,00;4
48400;1;00004344761;1996-05-29 00:00:00.000;6085,00;4
37908;1;00003864211;1996-05-29 00:00:00.000;3580,00;4
47975;2;00005225477;1996-04-02 00:00:00.000;3476,00;4
13206;4;00000094507;1996-01-09 00:00:00.000;75463,00;4
9683;1;00001370028;1995-10-30 00:00:00.000;4997,00;4
34035;1;00003560838;1995-07-04 00:00:00.000;2938,00;4
39116;1;00005945947;1994-10-11 00:00:00.000;1912,00;4
26157;1;00012780993;1994-04-20 00:00:00.000;4134,00;4
17953;2;00004350727;1994-04-15 00:00:00.000;5357,00;4
30446;1;00004817825;1994-04-14 00:00:00.000;17206,00;4
37908;1;00001154534;1994-03-25 00:00:00.000;1512,00;4
35796;1;00004389150;1994-03-11 00:00:00.000;8276,00;4
39612;1;00000113498;1994-01-07 00:00:00.000;5282,00;4
9683;1;00002962080;1993-06-18 00:00:00.000;27353,00;4
7138;1;00001116283;1993-04-22 00:00:00.000;28578,00;4
28214;1;00001216075;1991-12-01 00:00:00.000;0,00;4
